# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.750000000000000000e+03 2.200000000000000000e+03 4.045000000000000284e+01 2.189999999999999947e+00
3.000000000000000000e+03 2.323000000000000000e+03 3.782999999999999829e+01 2.299999999999999822e+00
3.250000000000000000e+03 2.438000000000000000e+03 3.554999999999999716e+01 2.399999999999999911e+00
3.500000000000000000e+03 2.547000000000000000e+03 3.354999999999999716e+01 2.500000000000000000e+00
3.750000000000000000e+03 2.649000000000000000e+03 3.178000000000000114e+01 2.589999999999999858e+00
4.000000000000000000e+03 2.745000000000000000e+03 3.021000000000000085e+01 2.680000000000000160e+00
4.500000000000000000e+03 2.920000000000000000e+03 2.751999999999999957e+01 2.850000000000000089e+00
5.000000000000000000e+03 3.074000000000000000e+03 2.530999999999999872e+01 3.020000000000000018e+00
5.500000000000000000e+03 3.209000000000000000e+03 2.344999999999999929e+01 3.180000000000000160e+00
6.000000000000000000e+03 3.327000000000000000e+03 2.187000000000000099e+01 3.330000000000000071e+00
6.500000000000000000e+03 3.430000000000000000e+03 2.051000000000000156e+01 3.470000000000000195e+00
7.000000000000000000e+03 3.520000000000000000e+03 1.930999999999999872e+01 3.620000000000000107e+00
8.000000000000000000e+03 3.665000000000000000e+03 1.732999999999999829e+01 3.890000000000000124e+00
9.000000000000000000e+03 3.776000000000000000e+03 1.574000000000000021e+01 4.160000000000000142e+00
1.000000000000000000e+04 3.859000000000000000e+03 1.442999999999999972e+01 4.419999999999999929e+00
