# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.250000000000000000e+03 2.775000000000000000e+03 4.177000000000000313e+01 2.029999999999999805e+00
3.500000000000000000e+03 2.882000000000000000e+03 3.942999999999999972e+01 2.120000000000000107e+00
3.750000000000000000e+03 2.983000000000000000e+03 3.736999999999999744e+01 2.200000000000000178e+00
4.000000000000000000e+03 3.077000000000000000e+03 3.553000000000000114e+01 2.279999999999999805e+00
4.500000000000000000e+03 3.249000000000000000e+03 3.239000000000000057e+01 2.439999999999999947e+00
5.000000000000000000e+03 3.401000000000000000e+03 2.980000000000000071e+01 2.589999999999999858e+00
5.500000000000000000e+03 3.535000000000000000e+03 2.762999999999999901e+01 2.729999999999999982e+00
6.000000000000000000e+03 3.654000000000000000e+03 2.576999999999999957e+01 2.870000000000000107e+00
6.500000000000000000e+03 3.760000000000000000e+03 2.417000000000000171e+01 3.000000000000000000e+00
7.000000000000000000e+03 3.853000000000000000e+03 2.276999999999999957e+01 3.129999999999999893e+00
8.000000000000000000e+03 4.009000000000000000e+03 2.044000000000000128e+01 3.379999999999999893e+00
9.000000000000000000e+03 4.132000000000000000e+03 1.857000000000000028e+01 3.629999999999999893e+00
1.000000000000000000e+04 4.229000000000000000e+03 1.703999999999999915e+01 3.859999999999999876e+00
