# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.400000000000000000e+03 3.938000000000000256e+01 2.960000000000000131e-02 2.794000000000000128e+01
1.500000000000000000e+03 3.885999999999999943e+01 2.789000000000000160e-02 3.048000000000000043e+01
1.600000000000000000e+03 3.817000000000000171e+01 2.637000000000000108e-02 3.304999999999999716e+01
1.700000000000000000e+03 3.734000000000000341e+01 2.502000000000000057e-02 3.568999999999999773e+01
1.800000000000000000e+03 3.642000000000000171e+01 2.381000000000000130e-02 3.838000000000000256e+01
2.000000000000000000e+03 3.446000000000000085e+01 2.172999999999999932e-02 4.399000000000000199e+01
2.250000000000000000e+03 3.206000000000000227e+01 1.960999999999999896e-02 5.147999999999999687e+01
2.500000000000000000e+03 2.989000000000000057e+01 1.788999999999999965e-02 5.950999999999999801e+01
2.750000000000000000e+03 2.796999999999999886e+01 1.645999999999999894e-02 6.812000000000000455e+01
3.000000000000000000e+03 2.628000000000000114e+01 1.524999999999999967e-02 7.729999999999999716e+01
3.250000000000000000e+03 2.480000000000000071e+01 1.422000000000000000e-02 8.704999999999999716e+01
3.500000000000000000e+03 2.348999999999999844e+01 1.332000000000000024e-02 9.735999999999999943e+01
3.750000000000000000e+03 2.232999999999999829e+01 1.254000000000000080e-02 1.082300000000000040e+02
4.000000000000000000e+03 2.128000000000000114e+01 1.183999999999999983e-02 1.196599999999999966e+02
4.500000000000000000e+03 1.948999999999999844e+01 1.068000000000000026e-02 1.441100000000000136e+02
5.000000000000000000e+03 1.800000000000000000e+01 9.728000000000000536e-03 1.707100000000000080e+02
5.500000000000000000e+03 1.675000000000000000e+01 8.940999999999999295e-03 1.994000000000000057e+02
6.000000000000000000e+03 1.566999999999999993e+01 8.278000000000000635e-03 2.301399999999999864e+02
6.500000000000000000e+03 1.474000000000000021e+01 7.709999999999999840e-03 2.629200000000000159e+02
7.000000000000000000e+03 1.392999999999999972e+01 7.218999999999999723e-03 2.976899999999999977e+02
8.000000000000000000e+03 1.256000000000000050e+01 6.411000000000000032e-03 3.730600000000000023e+02
9.000000000000000000e+03 1.146000000000000085e+01 5.772000000000000221e-03 4.561299999999999955e+02
1.000000000000000000e+04 1.056000000000000050e+01 5.253999999999999990e-03 5.467599999999999909e+02
