# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.700000000000000000e+02 4.383999999999999773e+02 4.203000000000000000e+03 5.080000000000000487e-02
1.800000000000000000e+02 4.511000000000000227e+02 4.240000000000000000e+03 5.279999999999999971e-02
2.000000000000000000e+02 4.755000000000000000e+02 4.306000000000000000e+03 5.670000000000000040e-02
2.250000000000000000e+02 5.043999999999999773e+02 4.373000000000000000e+03 6.160000000000000198e-02
2.500000000000000000e+02 5.317000000000000455e+02 4.427000000000000000e+03 6.640000000000000069e-02
2.750000000000000000e+02 5.577000000000000455e+02 4.471000000000000000e+03 7.119999999999999940e-02
3.000000000000000000e+02 5.825000000000000000e+02 4.506000000000000000e+03 7.580000000000000626e-02
3.250000000000000000e+02 6.062999999999999545e+02 4.535000000000000000e+03 8.050000000000000211e-02
3.500000000000000000e+02 6.292000000000000455e+02 4.558000000000000000e+03 8.510000000000000897e-02
3.750000000000000000e+02 6.512999999999999545e+02 4.576000000000000000e+03 8.959999999999999909e-02
4.000000000000000000e+02 6.727000000000000455e+02 4.590000000000000000e+03 9.410000000000000309e-02
4.500000000000000000e+02 7.135000000000000000e+02 4.607000000000000000e+03 1.031000000000000111e-01
5.000000000000000000e+02 7.902000000000000455e+02 4.614000000000000000e+03 1.120000000000000023e-01
5.500000000000000000e+02 8.618999999999999773e+02 4.614000000000000000e+03 1.207000000000000017e-01
6.000000000000000000e+02 9.165000000000000000e+02 4.607000000000000000e+03 1.294000000000000150e-01
6.500000000000000000e+02 9.586000000000000227e+02 4.595000000000000000e+03 1.380000000000000115e-01
7.000000000000000000e+02 9.916000000000000227e+02 4.580000000000000000e+03 1.466000000000000081e-01
8.000000000000000000e+02 1.040000000000000000e+03 4.541000000000000000e+03 1.637000000000000122e-01
9.000000000000000000e+02 1.074000000000000000e+03 4.495000000000000000e+03 1.809000000000000052e-01
1.000000000000000000e+03 1.102000000000000000e+03 4.444000000000000000e+03 1.982000000000000151e-01
1.100000000000000000e+03 1.126000000000000000e+03 4.390000000000000000e+03 2.154999999999999971e-01
1.200000000000000000e+03 1.149000000000000000e+03 4.335000000000000000e+03 2.330000000000000127e-01
1.300000000000000000e+03 1.172000000000000000e+03 4.279000000000000000e+03 2.505999999999999894e-01
1.400000000000000000e+03 1.194000000000000000e+03 4.223000000000000000e+03 2.683000000000000385e-01
1.500000000000000000e+03 1.218000000000000000e+03 4.168000000000000000e+03 2.861000000000000210e-01
1.600000000000000000e+03 1.242000000000000000e+03 4.113000000000000000e+03 3.041000000000000369e-01
