# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
4.000000000000000000e+00 4.696999999999999886e+01 6.922999999999999545e+02 5.899999999999999863e-03
4.500000000000000000e+00 4.982000000000000028e+01 7.100000000000000000e+02 6.400000000000000307e-03
5.000000000000000000e+00 5.250999999999999801e+01 7.252999999999999545e+02 6.900000000000000751e-03
5.500000000000000000e+00 5.507999999999999829e+01 7.387000000000000455e+02 7.400000000000000328e-03
6.000000000000000000e+00 5.753000000000000114e+01 7.503999999999999773e+02 7.800000000000000509e-03
6.500000000000000000e+00 5.988000000000000256e+01 7.607000000000000455e+02 8.300000000000000086e-03
7.000000000000000000e+00 6.214000000000000057e+01 7.698999999999999773e+02 8.700000000000001135e-03
8.000000000000000000e+00 6.643000000000000682e+01 7.853999999999999773e+02 9.600000000000000894e-03
9.000000000000000000e+00 7.045999999999999375e+01 7.977000000000000455e+02 1.050000000000000065e-02
1.000000000000000000e+01 7.426999999999999602e+01 8.077999999999999545e+02 1.140000000000000041e-02
1.100000000000000000e+01 7.790000000000000568e+01 8.158999999999999773e+02 1.230000000000000017e-02
1.200000000000000000e+01 8.135999999999999943e+01 8.225000000000000000e+02 1.310000000000000053e-02
1.300000000000000000e+01 8.468999999999999773e+01 8.277999999999999545e+02 1.400000000000000029e-02
1.400000000000000000e+01 8.787999999999999545e+01 8.321000000000000227e+02 1.480000000000000066e-02
1.500000000000000000e+01 9.096999999999999886e+01 8.353999999999999773e+02 1.570000000000000215e-02
1.600000000000000000e+01 9.395000000000000284e+01 8.381000000000000227e+02 1.650000000000000078e-02
1.700000000000000000e+01 9.684999999999999432e+01 8.401000000000000227e+02 1.740000000000000227e-02
1.800000000000000000e+01 9.965000000000000568e+01 8.415000000000000000e+02 1.820000000000000090e-02
2.000000000000000000e+01 1.050000000000000000e+02 8.430000000000000000e+02 1.990000000000000102e-02
2.250000000000000000e+01 1.114000000000000057e+02 8.428999999999999773e+02 2.189999999999999933e-02
2.500000000000000000e+01 1.175000000000000000e+02 8.411000000000000227e+02 2.400000000000000050e-02
2.750000000000000000e+01 1.232000000000000028e+02 8.381000000000000227e+02 2.610000000000000167e-02
3.000000000000000000e+01 1.286999999999999886e+02 8.342000000000000455e+02 2.820000000000000284e-02
3.250000000000000000e+01 1.339000000000000057e+02 8.296000000000000227e+02 3.030000000000000054e-02
3.500000000000000000e+01 1.390000000000000000e+02 8.245000000000000000e+02 3.239999999999999825e-02
3.750000000000000000e+01 1.439000000000000057e+02 8.190000000000000000e+02 3.450000000000000289e-02
4.000000000000000000e+01 1.485999999999999943e+02 8.132999999999999545e+02 3.660000000000000059e-02
4.500000000000000000e+01 1.575999999999999943e+02 8.012999999999999545e+02 4.089999999999999886e-02
5.000000000000000000e+01 1.660999999999999943e+02 7.888999999999999773e+02 4.520000000000000406e-02
5.500000000000000000e+01 1.743000000000000114e+02 7.762999999999999545e+02 4.960000000000000520e-02
6.000000000000000000e+01 1.820000000000000000e+02 7.637999999999999545e+02 5.399999999999999939e-02
6.500000000000000000e+01 1.894000000000000057e+02 7.515000000000000000e+02 5.840000000000000052e-02
7.000000000000000000e+01 1.965999999999999943e+02 7.395000000000000000e+02 6.280000000000000859e-02
8.000000000000000000e+01 2.124000000000000057e+02 7.162000000000000455e+02 7.190000000000000557e-02
9.000000000000000000e+01 2.333000000000000114e+02 6.942000000000000455e+02 8.100000000000000255e-02
1.000000000000000000e+02 2.503000000000000114e+02 6.736000000000000227e+02 9.020000000000000240e-02
1.100000000000000000e+02 2.645000000000000000e+02 6.541000000000000227e+02 9.950000000000000511e-02
1.200000000000000000e+02 2.766999999999999886e+02 6.358999999999999773e+02 1.088000000000000078e-01
1.300000000000000000e+02 2.873000000000000114e+02 6.187999999999999545e+02 1.183000000000000024e-01
1.400000000000000000e+02 2.968999999999999773e+02 6.027000000000000455e+02 1.279000000000000137e-01
1.500000000000000000e+02 3.058000000000000114e+02 5.875000000000000000e+02 1.376000000000000001e-01
1.600000000000000000e+02 3.140000000000000000e+02 5.732000000000000455e+02 1.473000000000000143e-01
1.700000000000000000e+02 3.218000000000000114e+02 5.596000000000000227e+02 1.572000000000000064e-01
1.800000000000000000e+02 3.291999999999999886e+02 5.467999999999999545e+02 1.672000000000000153e-01
2.000000000000000000e+02 3.431999999999999886e+02 5.232000000000000455e+02 1.873000000000000220e-01
2.250000000000000000e+02 3.598000000000000114e+02 4.968000000000000114e+02 2.129000000000000059e-01
2.500000000000000000e+02 3.755000000000000000e+02 4.733999999999999773e+02 2.390000000000000180e-01
2.750000000000000000e+02 3.906999999999999886e+02 4.523999999999999773e+02 2.653000000000000358e-01
3.000000000000000000e+02 4.056000000000000227e+02 4.336000000000000227e+02 2.918999999999999928e-01
3.250000000000000000e+02 4.203000000000000114e+02 4.165000000000000000e+02 3.185999999999999943e-01
3.500000000000000000e+02 4.348000000000000114e+02 4.008999999999999773e+02 3.455000000000000293e-01
3.750000000000000000e+02 4.491000000000000227e+02 3.866000000000000227e+02 3.724999999999999978e-01
4.000000000000000000e+02 4.633000000000000114e+02 3.735000000000000000e+02 3.996000000000000107e-01
4.500000000000000000e+02 4.916000000000000227e+02 3.501000000000000227e+02 4.537000000000000477e-01
5.000000000000000000e+02 5.195000000000000000e+02 3.300000000000000000e+02 5.077000000000000401e-01
5.500000000000000000e+02 5.472000000000000455e+02 3.123000000000000114e+02 5.614000000000000101e-01
6.000000000000000000e+02 5.747000000000000455e+02 2.966999999999999886e+02 6.145000000000000462e-01
6.500000000000000000e+02 6.020000000000000000e+02 2.828999999999999773e+02 6.671000000000000263e-01
7.000000000000000000e+02 6.291000000000000227e+02 2.703999999999999773e+02 7.190000000000000835e-01
8.000000000000000000e+02 6.826000000000000227e+02 2.489000000000000057e+02 8.206999999999999851e-01
9.000000000000000000e+02 7.351000000000000227e+02 2.310000000000000000e+02 9.193000000000000060e-01
1.000000000000000000e+03 7.867999999999999545e+02 2.159000000000000057e+02 1.010000000000000009e+00
1.100000000000000000e+03 8.375000000000000000e+02 2.028000000000000114e+02 1.110000000000000098e+00
1.200000000000000000e+03 8.873999999999999773e+02 1.914000000000000057e+02 1.199999999999999956e+00
1.300000000000000000e+03 9.362999999999999545e+02 1.814000000000000057e+02 1.280000000000000027e+00
1.400000000000000000e+03 9.842999999999999545e+02 1.725000000000000000e+02 1.370000000000000107e+00
1.500000000000000000e+03 1.032000000000000000e+03 1.645999999999999943e+02 1.449999999999999956e+00
1.600000000000000000e+03 1.078000000000000000e+03 1.574000000000000057e+02 1.530000000000000027e+00
1.700000000000000000e+03 1.123000000000000000e+03 1.509000000000000057e+02 1.600000000000000089e+00
1.800000000000000000e+03 1.168000000000000000e+03 1.450000000000000000e+02 1.679999999999999938e+00
2.000000000000000000e+03 1.256000000000000000e+03 1.345999999999999943e+02 1.820000000000000062e+00
2.250000000000000000e+03 1.361000000000000000e+03 1.237000000000000028e+02 1.989999999999999991e+00
2.500000000000000000e+03 1.462000000000000000e+03 1.145999999999999943e+02 2.149999999999999911e+00
2.750000000000000000e+03 1.560000000000000000e+03 1.069000000000000057e+02 2.299999999999999822e+00
3.000000000000000000e+03 1.655000000000000000e+03 1.002999999999999972e+02 2.439999999999999947e+00
