# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.400000000000000000e+01 9.326999999999999602e+01 5.662000000000000455e+02 1.830000000000000029e-02
1.500000000000000000e+01 9.654000000000000625e+01 5.650000000000000000e+02 1.940000000000000058e-02
1.600000000000000000e+01 9.970999999999999375e+01 5.635000000000000000e+02 2.050000000000000086e-02
1.700000000000000000e+01 1.027999999999999972e+02 5.617000000000000455e+02 2.170000000000000054e-02
1.800000000000000000e+01 1.057999999999999972e+02 5.597000000000000455e+02 2.280000000000000082e-02
2.000000000000000000e+01 1.115000000000000000e+02 5.551000000000000227e+02 2.510000000000000078e-02
2.250000000000000000e+01 1.182999999999999972e+02 5.486000000000000227e+02 2.800000000000000058e-02
2.500000000000000000e+01 1.247000000000000028e+02 5.417000000000000455e+02 3.090000000000000038e-02
2.750000000000000000e+01 1.306999999999999886e+02 5.346000000000000227e+02 3.380000000000000365e-02
3.000000000000000000e+01 1.365999999999999943e+02 5.272999999999999545e+02 3.679999999999999938e-02
3.250000000000000000e+01 1.420999999999999943e+02 5.200000000000000000e+02 3.969999999999999918e-02
3.500000000000000000e+01 1.475000000000000000e+02 5.127000000000000455e+02 4.270000000000000184e-02
3.750000000000000000e+01 1.526999999999999886e+02 5.056000000000000227e+02 4.570000000000000451e-02
4.000000000000000000e+01 1.576999999999999886e+02 4.986000000000000227e+02 4.880000000000000310e-02
4.500000000000000000e+01 1.673000000000000114e+02 4.848999999999999773e+02 5.490000000000000435e-02
5.000000000000000000e+01 1.763000000000000114e+02 4.718999999999999773e+02 6.110000000000000153e-02
5.500000000000000000e+01 1.849000000000000057e+02 4.596000000000000227e+02 6.740000000000000158e-02
6.000000000000000000e+01 1.928000000000000114e+02 4.478999999999999773e+02 7.370000000000000162e-02
6.500000000000000000e+01 2.010000000000000000e+02 4.368000000000000114e+02 8.010000000000000453e-02
7.000000000000000000e+01 2.093000000000000114e+02 4.263999999999999773e+02 8.660000000000001030e-02
8.000000000000000000e+01 2.250000000000000000e+02 4.070000000000000000e+02 9.960000000000000797e-02
9.000000000000000000e+01 2.388000000000000114e+02 3.896000000000000227e+02 1.129000000000000004e-01
1.000000000000000000e+02 2.506999999999999886e+02 3.738000000000000114e+02 1.262999999999999956e-01
1.100000000000000000e+02 2.608999999999999773e+02 3.593999999999999773e+02 1.398000000000000076e-01
1.200000000000000000e+02 2.696999999999999886e+02 3.463000000000000114e+02 1.536000000000000143e-01
1.300000000000000000e+02 2.775000000000000000e+02 3.343000000000000114e+02 1.675000000000000100e-01
1.400000000000000000e+02 2.843999999999999773e+02 3.231999999999999886e+02 1.815000000000000224e-01
1.500000000000000000e+02 2.906999999999999886e+02 3.128999999999999773e+02 1.957000000000000128e-01
1.600000000000000000e+02 2.963999999999999773e+02 3.033999999999999773e+02 2.101000000000000090e-01
1.700000000000000000e+02 3.018999999999999773e+02 2.946000000000000227e+02 2.245000000000000051e-01
1.800000000000000000e+02 3.071000000000000227e+02 2.863000000000000114e+02 2.392000000000000237e-01
2.000000000000000000e+02 3.171000000000000227e+02 2.713000000000000114e+02 2.686999999999999944e-01
2.250000000000000000e+02 3.295000000000000000e+02 2.550000000000000000e+02 3.062000000000000277e-01
2.500000000000000000e+02 3.421000000000000227e+02 2.408000000000000114e+02 3.440000000000000280e-01
