# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.999990000000000490e-01 2.108999999999999986e+01 1.736999999999999886e+02 1.800000000000000168e-03
4.499990000000000379e-01 2.237000000000000099e+01 1.799000000000000057e+02 1.899999999999999996e-03
4.999990000000000268e-01 2.357999999999999829e+01 1.855000000000000000e+02 2.000000000000000042e-03
5.499990000000000157e-01 2.473000000000000043e+01 1.904000000000000057e+02 2.200000000000000133e-03
5.999990000000000601e-01 2.582999999999999829e+01 1.949000000000000057e+02 2.299999999999999961e-03
6.499989999999999934e-01 2.689000000000000057e+01 1.990000000000000000e+02 2.400000000000000223e-03
6.999990000000000379e-01 2.789999999999999858e+01 2.028000000000000114e+02 2.500000000000000052e-03
7.999990000000000157e-01 2.982999999999999829e+01 2.094000000000000057e+02 2.799999999999999972e-03
8.999989999999999934e-01 3.164000000000000057e+01 2.151999999999999886e+02 3.000000000000000062e-03
9.999990000000000823e-01 3.335000000000000142e+01 2.200999999999999943e+02 3.200000000000000153e-03
1.100000000000000089e+00 3.497999999999999687e+01 2.245000000000000000e+02 3.500000000000000073e-03
1.199999999999999956e+00 3.653000000000000114e+01 2.283000000000000114e+02 3.700000000000000164e-03
1.300000000000000044e+00 3.802000000000000313e+01 2.318000000000000114e+02 3.900000000000000255e-03
1.399999999999999911e+00 3.946000000000000085e+01 2.348000000000000114e+02 4.100000000000000346e-03
1.500000000000000000e+00 4.084000000000000341e+01 2.375999999999999943e+02 4.300000000000000003e-03
1.600000000000000089e+00 4.217999999999999972e+01 2.400000000000000000e+02 4.500000000000000527e-03
1.699999999999999956e+00 4.347999999999999687e+01 2.423000000000000114e+02 4.800000000000000447e-03
1.800000000000000044e+00 4.474000000000000199e+01 2.443000000000000114e+02 5.000000000000000104e-03
2.000000000000000000e+00 4.715999999999999659e+01 2.478000000000000114e+02 5.400000000000000286e-03
2.250000000000000000e+00 5.002000000000000313e+01 2.513000000000000114e+02 5.899999999999999863e-03
2.500000000000000000e+00 5.272999999999999687e+01 2.540999999999999943e+02 6.400000000000000307e-03
2.750000000000000000e+00 5.529999999999999716e+01 2.563999999999999773e+02 6.900000000000000751e-03
3.000000000000000000e+00 5.775999999999999801e+01 2.581000000000000227e+02 7.400000000000000328e-03
3.250000000000000000e+00 6.011999999999999744e+01 2.595000000000000000e+02 7.900000000000000772e-03
